idx,y,ok,p_H,p_D,p_A,consistency,ui,scs,odds_H,odds_D,odds_A
66,0,3,0.67,0.21,0.12,1.0,0.282,1.5,1.42,4.5,8.0
67,0,3,0.544,0.26666666666666666,0.18933333333333335,0.9933333333333333,0.1844,0.7894736842105263,1.75,3.5,5.0
68,0,3,0.2993333333333333,0.25933333333333336,0.44133333333333336,0.9973333333333333,0.41291663381448007,1.994508552915247,3.2,3.7,2.15
69,1,3,0.48299999999999993,0.248,0.269,1.0,0.35680000000000006,1.5,1.95,3.8,3.5
70,1,3,0.3033333333333333,0.31,0.3866666666666667,0.9933333333333333,0.5473333333333333,2.5,3.0,3.0,2.55
71,0,3,0.4466666666666667,0.27,0.2833333333333334,0.9933333333333334,0.3358333333333331,1.486842105263157,2.2,3.4,3.25
72,0,3,0.557,0.271,0.17200000000000001,1.0,0.1772,0.8421052631578947,1.7,3.5,5.5
73,1,3,0.48551448551448556,0.29570429570429574,0.2187812187812188,1.0,0.35579420579420584,1.5,1.95,3.2,4.33
74,0,3,0.6999999999999998,0.19000000000000003,0.11,1.0,0.2700000000000001,1.5,1.36,5.0,8.5
75,2,3,0.33,0.26,0.41,1.0,0.386,1.9473684210526316,2.9,3.6,2.3
76,2,3,0.4749999999999999,0.306,0.219,1.0,0.3600000000000001,1.9473684210526316,2.0,3.1,4.33
77,1,3,0.40266666666666673,0.2793333333333334,0.318,0.9973333333333333,0.3897333333333334,1.5789473684210527,2.35,3.4,3.0
78,2,3,0.14466666666666667,0.251,0.6043333333333333,0.9893333333333333,0.4614666666666667,2.947368421052632,7.0,3.7,1.53
79,0,3,0.34,0.3,0.36000000000000004,1.0,0.4484099905912786,1.966943796924314,2.8,3.1,2.6
80,2,3,0.38738738738738737,0.2962962962962963,0.3163163163163163,1.0,0.2825450450450452,1.0921052631578956,2.45,3.2,3.0
81,0,3,0.41500000000000004,0.3236666666666667,0.26133333333333336,0.99,0.27450000000000013,0.8815789473684219,2.35,2.88,3.6
82,0,3,0.442,0.292,0.266,0.996,0.29940000000000005,1.236842105263158,2.15,3.25,3.6
83,0,3,0.49,0.26,0.25,1.0,0.354,1.736842105263158,1.91,3.6,3.75
84,1,3,0.248,0.28,0.472,0.9866666666666667,0.5152,2.6842105263157894,3.9,3.4,2.0
85,2,3,0.18000000000000002,0.27,0.55,1.0,0.3525,1.7289473684210526,5.25,3.5,1.73
86,2,3,0.3960000000000001,0.302,0.302,0.992,0.3565000000000001,1.6447368421052642,2.45,3.1,3.1
87,0,3,0.6786666666666666,0.213,0.10833333333333334,0.994,0.2803333333333333,1.631578947368421,1.4,4.33,9.0
88,0,3,0.2733333333333334,0.3,0.4266666666666667,0.9866666666666667,0.4440460244383597,2.088961800349299,3.3,3.1,2.3
89,1,3,0.22,0.25,0.53,1.0,0.488,2.736842105263158,4.33,3.75,1.8
90,0,3,0.31,0.3,0.38999999999999996,0.98,0.4530493544328411,2.1957676260435015,2.88,3.1,2.63
91,1,3,0.18133333333333335,0.27066666666666667,0.548,0.9813333333333333,0.47762840008400065,2.5204700356477234,5.5,3.5,1.7
92,0,3,0.5666666666666665,0.24,0.19333333333333336,0.9933333333333334,0.32533333333333336,1.8421052631578947,1.67,3.9,4.75
93,2,3,0.35666666666666663,0.25,0.39333333333333337,0.9933333333333333,0.3946666666666667,1.9473684210526316,2.6,3.8,2.45
94,0,3,0.8010000000000002,0.12833333333333333,0.07066666666666667,0.9966666666666667,0.23059999999999992,1.368421052631579,1.17,7.5,13.0
95,0,3,0.6070000000000001,0.20666666666666667,0.18633333333333332,0.9866666666666667,0.3112,1.8947368421052633,1.57,4.5,5.0
96,0,3,0.637,0.19899999999999998,0.164,1.0,0.2952,1.7894736842105263,1.48,4.75,5.75
97,0,3,0.375,0.284,0.341,1.0,0.41809032388744016,1.4890232118811804,2.5,3.3,2.75
98,2,3,0.26,0.2933333333333333,0.4466666666666667,0.9733333333333333,0.4199724633293812,2.007769638570144,3.4,3.2,2.25
99,2,3,0.5,0.25,0.25,1.0,0.35,1.2105263157894737,1.91,3.75,3.75
100,2,3,0.28833333333333333,0.27233333333333337,0.43933333333333335,0.9953333333333333,0.34739340467248725,1.49572211302126,3.3,3.4,2.15
101,2,3,0.11399999999999999,0.18000000000000002,0.706,0.994,0.26940000000000003,1.6842105263157894,8.5,5.25,1.33
102,0,3,0.68,0.18000000000000002,0.14,1.0,0.27799999999999997,1.736842105263158,1.4,5.25,7.0
103,2,3,0.10000000000000002,0.16,0.7399999999999999,1.0,0.2690000000000001,2.0473684210526315,9.0,6.0,1.29
104,1,3,0.27,0.24,0.49,1.0,0.3736213784405741,2.0255460317090903,3.6,3.9,1.91
105,0,3,0.3033333333333333,0.28,0.4166666666666667,0.9933333333333333,0.41212828585143,1.4944224904715215,3.1,3.3,2.3
106,0,3,0.34,0.27,0.38999999999999996,1.0,0.45240970262486,2.0209769648674873,2.8,3.4,2.45
107,0,3,0.6613333333333333,0.19666666666666668,0.14200000000000002,0.9966666666666667,0.13646666666666668,0.9473684210526316,1.4,4.75,6.5
108,0,3,0.6673326673326673,0.1808191808191808,0.15184815184815184,1.0,0.2830669330669331,1.8421052631578947,1.42,5.25,6.25
109,0,3,0.36599999999999994,0.28400000000000003,0.3499999999999999,0.996,0.36729999999999985,1.486842105263157,2.6,3.3,2.7
110,1,3,0.438,0.26933333333333337,0.29266666666666663,0.9973333333333333,0.37560000000000004,1.8421052631578947,2.15,3.5,3.2
111,1,3,0.25,0.27,0.48,1.0,0.4250019276735659,1.9729953072974573,3.2,3.5,2.2
112,2,3,0.29666666666666663,0.29,0.41333333333333333,0.9933333333333333,0.3866666666666667,1.736842105263158,3.25,3.2,2.3
113,0,3,0.55,0.238,0.212,1.0,0.32999999999999996,1.9473684210526316,1.73,4.0,4.5
114,0,3,0.3,0.28,0.42,1.0,0.4424266045275911,2.1923177143944668,3.1,3.3,2.3
115,0,3,0.36999999999999994,0.315,0.315,1.0,0.402,1.5263157894736843,2.55,3.0,3.0
116,2,3,0.20000000000000004,0.28,0.52,1.0,0.492,2.947368421052632,5.25,3.2,1.83
117,1,3,0.29,0.31,0.4000000000000001,1.0,0.389677452660247,1.8399549475595416,3.2,3.0,2.4
118,1,3,0.20000000000000004,0.27,0.53,1.0,0.488,2.8421052631578947,4.75,3.5,1.77
119,0,3,0.6186666666666666,0.24,0.14133333333333334,0.9973333333333333,0.3033333333333334,1.8421052631578947,1.52,3.9,6.5
120,2,3,0.7513333333333333,0.15666666666666665,0.09200000000000001,0.9966666666666667,0.25046666666666667,1.8421052631578947,1.24,6.0,10.0
121,2,3,0.5790523857190523,0.23282282282282285,0.18812479145812477,0.9971771771771771,0.31922589255922595,1.2105263157894737,1.62,4.0,5.0
122,0,3,0.3833333333333333,0.28,0.33666666666666667,0.9933333333333333,0.3986666666666667,1.9473684210526316,2.38,3.4,3.0
123,2,3,0.44,0.26,0.3,1.0,0.374,1.9473684210526316,2.15,3.6,3.2
124,1,3,0.14333333333333334,0.18000000000000002,0.6766666666666667,0.9933333333333333,0.43133333333333335,2.8947368421052633,6.75,5.25,1.4
125,0,3,0.2733333333333334,0.26,0.4666666666666666,0.9933333333333334,0.4735959507385129,2.037540256385408,3.6,3.6,2.0
126,1,3,0.5,0.29,0.21,1.0,0.23749999999999985,0.88157894736842,1.9,3.3,4.5
127,0,3,0.4066666666666667,0.27,0.3233333333333333,0.9866666666666667,0.35383333333333317,1.1710526315789465,2.15,3.6,3.1
128,0,3,0.6993333333333333,0.19000000000000003,0.11066666666666668,0.9986666666666667,0.27066666666666667,1.9473684210526316,1.36,5.0,8.5
129,2,3,0.19000000000000003,0.21,0.6,1.0,0.3325000000000001,1.9394736842105262,5.0,4.5,1.57
130,2,3,0.3,0.27,0.43,1.0,0.4362439360496698,1.4409244859451669,3.1,3.5,2.2
131,0,3,0.47,0.28,0.25,1.0,0.362,1.9473684210526316,2.0,3.4,3.75
132,0,3,0.6999999999999998,0.19000000000000003,0.11,1.0,0.2700000000000001,1.7894736842105263,1.36,5.0,8.5
133,1,3,0.37666666666666665,0.29,0.3333333333333333,0.9933333333333333,0.404793523646539,1.5493837248950553,2.7,3.1,2.8
134,1,3,0.22,0.25,0.53,1.0,0.46761025327506045,2.495647302535491,4.2,3.75,1.83
135,0,3,0.4000000000000001,0.27,0.33,1.0,0.23999999999999996,0.5263157894736843,2.35,3.5,2.9
136,0,3,0.6750000000000002,0.19899999999999998,0.126,1.0,0.2799999999999999,1.7894736842105263,1.4,4.75,7.5
137,1,3,0.564,0.26133333333333336,0.17466666666666666,0.9946666666666667,0.326,1.631578947368421,1.67,3.6,5.5
138,1,3,0.4633333333333334,0.27,0.26666666666666666,0.9933333333333334,0.3591666666666666,1.8447368421052626,1.91,3.6,3.75
139,2,3,0.33,0.28,0.38999999999999996,1.0,0.44497856035147176,2.2345939111150748,2.88,3.4,2.45
140,0,3,0.62,0.23,0.15,1.0,0.30200000000000005,1.5263157894736843,1.53,4.2,6.25
141,2,3,0.5993333333333334,0.25166666666666665,0.149,0.9966666666666667,0.3112666666666667,1.736842105263158,1.6,3.75,6.5
142,0,3,0.5,0.3,0.20000000000000004,1.0,0.35,1.2105263157894737,2.0,2.88,4.75
143,2,3,0.22,0.29,0.49,1.0,0.504,2.3684210526315788,4.33,3.2,1.95
144,0,3,0.3466666666666667,0.322,0.3313333333333333,0.9966666666666667,0.3582541084354423,1.4815770971719546,2.7,2.88,2.8
145,0,3,0.3,0.27,0.43,1.0,0.48133943508321886,2.5310348303793533,2.63,3.5,2.63
146,2,3,0.19000000000000003,0.21,0.6,1.0,0.4600000000000001,2.7894736842105265,5.0,4.5,1.57
147,2,3,0.17,0.22,0.61,1.0,0.45600000000000007,2.4210526315789473,5.5,4.2,1.57
148,0,3,0.8803729603729603,0.07930735930735931,0.040319680319680314,0.9986147186147186,0.1982664002664003,1.6842105263157894,1.06,12.0,23.0
149,0,3,0.4283816183816184,0.30246420246420247,0.2691541791541792,0.9975357975357976,0.34188661338661347,1.2236842105263168,2.2,3.1,3.5
150,0,3,0.539,0.251,0.21,1.0,0.33440000000000003,1.2105263157894737,1.75,3.75,4.5
151,2,3,0.407,0.252,0.341,1.0,0.3872,1.7894736842105263,2.35,3.8,2.8
152,1,3,0.25,0.27,0.48,1.0,0.4096827369319924,1.7129726321781953,3.7,3.5,1.95
153,0,3,0.34,0.32,0.34,1.0,0.4582275571577332,2.242218802104187,2.8,2.9,2.8
154,0,3,0.6960000000000001,0.18000000000000002,0.124,0.996,0.2728,1.3157894736842106,1.36,5.25,7.5
155,1,3,0.5966666666666667,0.2333333333333333,0.17,0.9933333333333333,0.31333333333333335,1.7894736842105263,1.7,3.8,5.0
156,2,3,0.11,0.17,0.7200000000000001,0.9866666666666667,0.4159999999999999,2.526315789473684,9.0,5.75,1.3
157,2,3,0.36000000000000004,0.27666666666666667,0.3633333333333333,0.9933333333333333,0.4579056077769893,2.1836982038933788,2.63,3.4,2.6
158,0,3,0.22666666666666668,0.27,0.5033333333333333,0.9933333333333333,0.5006666666666667,2.947368421052632,4.2,3.4,1.9
159,0,3,0.5166666666666667,0.25533333333333336,0.228,0.9946666666666667,0.3449333333333333,1.7894736842105263,1.85,3.7,4.2
160,1,3,0.421,0.28,0.299,0.998,0.2322,0.5789473684210527,2.25,3.4,3.2
161,0,3,0.6933066933066933,0.17182817182817187,0.13486513486513488,1.0,0.2726773226773227,1.736842105263158,1.36,5.5,7.0
162,0,3,0.35666666666666663,0.2833333333333334,0.36000000000000004,0.9866666666666667,0.43517233395742094,1.5362366123477194,2.55,3.3,2.8
163,0,3,0.6773226773226773,0.21078921078921076,0.11188811188811187,1.0,0.1290709290709291,0.8947368421052632,1.4,4.5,8.5
164,2,3,0.33,0.3133333333333333,0.35666666666666663,0.9933333333333333,0.4167720469160908,1.9443282659903127,2.88,3.0,2.7
165,0,3,0.58,0.22,0.20000000000000004,1.0,0.31800000000000006,1.6842105263157894,1.62,4.2,4.75
166,0,3,0.55,0.26,0.19000000000000003,1.0,0.32999999999999996,1.9473684210526316,1.75,3.6,4.8
167,2,3,0.44770229770229775,0.2405061605061605,0.3117915417915418,0.9977022977022977,0.3716083916083916,1.7894736842105263,2.1,3.9,3.0
168,0,3,0.447,0.268,0.285,1.0,0.29619999999999996,1.236842105263158,2.1,3.5,3.3
169,0,3,0.5193333333333333,0.252,0.22866666666666668,0.996,0.3434666666666667,1.368421052631579,1.83,3.7,4.2
170,2,3,0.6406666666666667,0.21733333333333335,0.14200000000000002,0.9813333333333333,0.29933333333333334,1.263157894736842,1.53,4.1,6.5
171,0,3,0.45,0.29,0.26,1.0,0.33249999999999996,1.2763157894736838,2.25,3.1,3.5
172,1,3,0.569,0.26033333333333336,0.17066666666666666,0.9846666666666667,0.327,1.5789473684210527,1.7,3.5,5.5
173,1,3,0.3633333333333333,0.31666666666666665,0.32,0.9933333333333333,0.48781821893102306,2.2778524536922005,2.6,3.0,3.0
174,2,3,0.34,0.32,0.34,1.0,0.41144350451914163,1.772430381004804,2.8,2.88,2.8
175,0,3,0.5235235235235235,0.24124124124124124,0.23523523523523523,1.0,0.3405905905905906,1.8947368421052633,1.8,3.9,4.0
176,0,3,0.6475475475475476,0.20373707040373704,0.14871538204871537,0.9925258591925259,0.2932232232232232,1.631578947368421,1.48,4.5,6.5
177,0,3,0.5,0.27,0.23,1.0,0.3424999999999999,1.4763157894736838,1.95,3.5,3.9
178,0,3,0.3,0.26333333333333336,0.4366666666666667,0.9933333333333333,0.46335338864125586,2.25767756170194,3.0,3.6,2.3
179,0,3,0.44,0.3293333333333333,0.2306666666666667,0.9993333333333333,0.386098501901546,1.8687970302208328,2.15,2.88,4.1
180,2,3,0.5066666666666667,0.26,0.2333333333333333,0.9833333333333333,0.35233333333333333,1.9473684210526316,1.83,3.7,4.2
181,0,3,0.8000000000000002,0.14,0.06,1.0,0.22999999999999993,1.7894736842105263,1.18,7.0,15.0
182,2,2,0.4,0.32,0.28,1.0,0.39,1.9473684210526316,2.35,2.9,3.4
183,0,3,0.5573333333333333,0.25333333333333335,0.18933333333333335,0.9966666666666667,0.3280666666666667,1.473684210526316,1.7,3.7,5.0
184,0,3,0.27,0.3,0.43,1.0,0.40985510468817865,1.8439463119562784,3.5,3.1,2.25
185,0,3,0.63,0.21933333333333335,0.15066666666666664,0.9986666666666667,0.2984,1.7894736842105263,1.5,4.33,6.25
186,1,3,0.4501831501831502,0.26091242091242095,0.2889044289044289,0.9978088578088578,0.3705840825840826,1.631578947368421,2.1,3.6,3.3
187,1,3,0.2733333333333334,0.29,0.4366666666666667,0.9933333333333333,0.342803940243799,1.5066461513329297,3.5,3.3,2.15
188,2,3,0.3,0.3,0.4000000000000001,1.0,0.4923665641493542,2.2613911294167477,3.1,3.1,2.45
189,2,3,0.30666666666666664,0.27,0.42333333333333334,0.9933333333333333,0.4211583724865475,1.8355587405535916,3.1,3.5,2.25
190,0,3,0.44855144855144863,0.2897102897102897,0.26173826173826176,1.0,0.3705794205794206,1.7894736842105263,2.1,3.25,3.6
191,1,3,0.24,0.27,0.49,1.0,0.504,2.8421052631578947,4.1,3.5,1.91
192,0,3,0.40666666666666673,0.27,0.3233333333333333,0.9866666666666667,0.3913333333333333,1.8947368421052633,2.2,3.5,3.2
193,0,3,0.5029970029970029,0.23984015984015983,0.25716283716283717,0.997002997002997,0.3497002997002997,1.631578947368421,1.9,4.0,3.75
194,2,3,0.19433333333333333,0.23466666666666666,0.5710000000000001,0.9833333333333334,0.4765999999999999,2.7894736842105265,5.25,4.1,1.65
195,2,3,0.36000000000000004,0.27,0.36999999999999994,1.0,0.32700000000000007,1.1842105263157894,2.63,3.5,2.63
196,1,3,0.14,0.24,0.62,1.0,0.45200000000000007,2.1578947368421053,7.0,3.9,1.53
197,0,3,0.5466666666666667,0.24,0.21333333333333335,0.9933333333333333,0.3333333333333333,1.8947368421052633,1.75,3.9,4.5
198,2,3,0.12866666666666668,0.18000000000000002,0.6913333333333332,0.9973333333333333,0.4242666666666667,2.6842105263157894,7.5,5.25,1.36
199,2,3,0.4116666666666666,0.26133333333333336,0.327,0.99,0.3208333333333332,1.4447368421052622,2.35,3.6,2.88
200,0,3,0.36000000000000004,0.25,0.38999999999999996,0.9866666666666667,0.32300000000000006,1.131578947368421,2.55,3.75,2.5
201,0,3,0.48,0.2866666666666667,0.2333333333333333,0.98,0.364,1.736842105263158,2.0,3.3,3.9
202,1,3,0.20000000000000004,0.26,0.54,1.0,0.4550559081549652,2.7017762298050316,4.75,3.6,1.75
203,0,3,0.28,0.29,0.43,1.0,0.5254838759453967,2.667436365951767,3.4,3.3,2.2
204,2,3,0.5796666666666667,0.221,0.19933333333333336,0.998,0.3187333333333333,1.631578947368421,1.62,4.2,4.75
205,0,3,0.7559999999999999,0.158,0.08600000000000001,1.0,0.24760000000000004,1.8421052631578947,1.25,6.0,11.0
206,0,3,0.613,0.208,0.17899999999999996,1.0,0.3048,1.9473684210526316,1.53,4.5,5.25
207,0,3,0.733,0.17200000000000001,0.09500000000000001,1.0,0.25680000000000003,1.368421052631579,1.29,5.5,10.0
208,1,3,0.47,0.28,0.25,1.0,0.362,1.8421052631578947,2.0,3.4,3.8
209,1,3,0.48866666666666664,0.27033333333333337,0.241,0.9973333333333333,0.37539962123459003,1.975880515832939,1.95,3.5,3.9
210,2,3,0.35966666666666663,0.29033333333333333,0.3499999999999999,0.9993333333333333,0.3590436927962302,1.5794725718579086,2.63,3.25,2.7
211,0,3,0.725,0.164,0.111,1.0,0.26,1.3157894736842106,1.3,5.75,8.5
212,1,3,0.3,0.2733333333333334,0.4266666666666667,0.9933333333333333,0.5208350624741914,2.2984325802373,3.8,3.3,2.0
213,1,3,0.48666666666666664,0.25666666666666665,0.25666666666666665,0.9866666666666667,0.3593333333333334,1.473684210526316,2.0,3.6,3.6
214,2,3,0.229,0.29233333333333333,0.47866666666666663,0.9953333333333333,0.5099333333333333,2.736842105263158,4.2,3.2,2.0
215,2,3,0.4013333333333334,0.2796666666666667,0.319,0.9973333333333333,0.3152666666666667,0.9736842105263158,2.35,3.4,3.0
216,1,3,0.4000000000000001,0.29,0.31,1.0,0.4145043222985646,1.6370463591834132,2.5,3.2,2.9
217,1,3,0.315,0.287,0.39799999999999996,1.0,0.46652992606173294,1.8732872263764653,3.0,3.3,2.38
218,2,3,0.34,0.33,0.33,1.0,0.4743345409792926,2.139072378458442,2.75,2.9,2.88
219,1,3,0.6369097569097569,0.21119214119214122,0.1518981018981019,0.9969097569097569,0.2961631701631702,1.9473684210526316,1.5,4.5,6.25
220,0,3,0.726,0.18000000000000002,0.09400000000000001,1.0,0.2596,1.263157894736842,1.3,5.25,10.0
221,0,3,0.24,0.25,0.51,1.0,0.4952019309185526,2.4683637499833333,4.0,3.8,1.85
222,1,3,0.65,0.21,0.14,1.0,0.29,1.1578947368421053,1.48,4.33,6.5
223,1,3,0.4000000000000001,0.3,0.3,1.0,0.38999999999999996,1.368421052631579,2.4,3.1,3.2
224,2,3,0.10000000000000002,0.16,0.7399999999999999,1.0,0.404,2.1052631578947367,9.0,5.75,1.3
225,2,3,0.28,0.2733333333333334,0.4466666666666667,0.9933333333333333,0.4946571118162445,2.4930357162018644,3.3,3.4,2.2
226,0,3,0.5406666666666667,0.27,0.18933333333333335,0.9993333333333333,0.3339333333333333,1.9473684210526316,1.75,3.5,5.0
227,0,3,0.661,0.22,0.119,1.0,0.28559999999999997,1.8947368421052633,1.44,4.33,8.0
228,1,3,0.4609743076409743,0.3288855522188856,0.21014014014014012,0.9988855522188855,0.4293604725563943,2.3175092506282606,2.05,2.88,4.5
229,1,3,0.5043333333333333,0.299,0.19666666666666668,0.9913333333333333,0.3508666666666667,1.9473684210526316,1.85,3.2,5.0
