idx,y,ok,p_H,p_D,p_A,consistency,ui,scs,odds_H,odds_D,odds_A
36,2,3,0.7166666666666667,0.17666666666666667,0.10666666666666667,0.93,0.2843333333333333,1.631578947368421,1.55,4.33,5.25
37,0,2,0.5392662662662663,0.24212412412412412,0.21860960960960962,0.9865325325325324,0.2858337337337337,1.2289473684210521,1.8,3.7,4.33
38,0,3,0.30687708750835,0.2721763527054108,0.4209465597862391,0.9638430193720776,0.466168212433418,2.2808052986074396,3.4,3.5,2.1
39,2,3,0.19333333333333333,0.26,0.5466666666666666,0.8933333333333333,0.5133333333333333,2.5,5.75,3.7,1.65
40,0,3,0.252,0.26933333333333337,0.47866666666666663,0.9653333333333334,0.5189333333333334,2.5,4.1,3.75,1.83
41,2,3,0.49749581239530993,0.24539363484087104,0.2571105527638191,0.9366666666666666,0.3700016750418761,1.5,1.73,4.2,4.1
42,2,3,0.34833333333333333,0.2783333333333333,0.37333333333333335,0.9866666666666668,0.44466381219856677,1.7666476368793338,2.8,3.3,2.55
43,1,3,0.21614228456913828,0.2651643286573146,0.5186933867735471,0.9218309953239812,0.48691009800346363,2.3062450087338453,4.2,3.7,1.9
44,0,3,0.45,0.275,0.275,1.0,0.37,1.9473684210526316,2.35,3.2,3.2
45,0,3,0.452,0.30033333333333334,0.24766666666666667,0.9993333333333332,0.29440000000000005,1.0,2.2,3.2,3.5
46,2,3,0.52,0.25666666666666665,0.2233333333333333,0.98,0.348,1.5,1.91,3.6,3.9
47,1,3,0.29666666666666663,0.29866666666666664,0.4046666666666667,0.95,0.45041884858343195,2.157342031491886,3.3,3.2,2.3
48,2,3,0.14,0.18999999999999997,0.6699999999999999,0.9333333333333332,0.45200000000000007,2.947368421052632,12.0,6.5,1.22
49,1,3,0.7626666666666667,0.17,0.06733333333333334,0.9626666666666668,0.25613333333333327,1.8421052631578947,1.29,5.75,10.0
50,2,3,0.758,0.162,0.08,1.0,0.2468,1.5,1.3,5.5,9.5
51,0,3,0.6245512178845513,0.20106573239906575,0.17438304971638308,0.9511651651651651,0.31482996329662993,1.5,1.53,4.75,5.25
52,0,3,0.725,0.163,0.112,1.0,0.26,1.8947368421052633,1.33,5.5,8.5
53,1,3,0.541,0.279,0.18000000000000002,1.0,0.3336,1.5,1.75,3.4,5.25
54,1,3,0.6426426426426427,0.2112112112112112,0.14614614614614613,1.0,0.29294294294294293,1.5,1.48,4.5,6.5
55,1,3,0.4152970297029703,0.2917128712871287,0.292990099009901,0.9846864686468647,0.23847524752475247,0.8947368421052632,2.35,3.25,3.1
56,0,3,0.35611878545211884,0.29043143143143146,0.3534497831164498,0.9872145478812145,0.4422966353263268,1.8902672854593805,2.88,3.3,2.45
57,0,3,0.4848274941608275,0.28809275942609275,0.2270797464130798,0.9319999999999999,0.3938933995817706,1.8003731746231333,2.2,3.3,3.4
58,2,3,0.12170837504170838,0.18005839172505841,0.6982332332332333,0.981624958291625,0.42621921921921924,2.526315789473684,8.5,5.0,1.33
59,0,3,0.6775749082415748,0.20606206206206204,0.11636302969636303,0.9508501835168501,0.293714981648315,1.8421052631578947,1.47,4.2,6.5
60,1,3,0.5233333333333333,0.261,0.21566666666666667,0.9923333333333333,0.3429666666666667,1.8947368421052633,1.82,3.5,4.33
61,2,3,0.48299999999999993,0.262,0.255,1.0,0.35680000000000006,1.5,1.95,3.6,3.7
62,1,3,0.28776176176176177,0.2534150817484151,0.45882315648982314,0.9829252585919253,0.5196820222563185,2.8819959249707656,3.4,3.6,2.05
63,0,3,0.4155940594059406,0.28742904290429044,0.2969768976897689,0.9860330033003301,0.38795247524752474,1.5,2.3,3.3,3.1
64,2,3,0.23666666666666666,0.27366666666666667,0.48966666666666664,0.9913333333333333,0.5067333333333334,2.947368421052632,4.2,3.6,1.85
65,0,3,0.35266666666666663,0.29033333333333333,0.357,0.994,0.29787548594169855,0.8381172746990425,2.75,3.3,2.55
66,0,3,0.6785585585585586,0.20506840173506843,0.11637303970637304,0.9919602936269603,0.28098848848848845,1.5,1.42,4.5,8.0
67,0,3,0.6521885521885521,0.24417508417508418,0.10363636363636364,0.9806060606060606,0.144942760942761,0.7894736842105263,1.75,3.5,5.0
68,0,3,0.3093333333333333,0.26633333333333337,0.4243333333333333,0.97,0.4279166338144801,1.994508552915247,3.2,3.7,2.15
69,1,3,0.48299999999999993,0.248,0.269,1.0,0.35680000000000006,1.5,1.95,3.8,3.5
70,1,3,0.3216666666666667,0.3133333333333333,0.365,0.9916666666666667,0.5565,2.5,3.0,3.0,2.55
71,0,3,0.47333333333333333,0.26666666666666666,0.26,0.9533333333333334,0.3371666666666665,1.486842105263157,2.2,3.4,3.25
72,0,3,0.5623333333333334,0.267,0.17066666666666666,0.994,0.17686666666666667,0.8421052631578947,1.7,3.5,5.5
73,1,3,0.48551448551448556,0.29570429570429574,0.2187812187812188,1.0,0.35579420579420584,1.5,1.95,3.2,4.33
74,0,3,0.7293333333333334,0.155,0.11566666666666665,0.9393333333333334,0.27646666666666664,1.5,1.36,5.0,8.5
75,2,3,0.3393333333333333,0.26933333333333337,0.3913333333333333,0.9766666666666667,0.40046666666666664,1.9473684210526316,2.9,3.6,2.3
76,2,3,0.45,0.3133333333333333,0.23666666666666666,0.9933333333333333,0.372,1.9473684210526316,2.0,3.1,4.33
77,1,3,0.436,0.28400000000000003,0.27999999999999997,0.986,0.3798,1.5789473684210527,2.35,3.4,3.0
78,2,3,0.1416666666666667,0.24,0.6183333333333333,0.9833333333333333,0.45766666666666667,2.947368421052632,7.0,3.7,1.53
79,0,3,0.45,0.25,0.3,1.0,0.4124099905912787,1.966943796924314,2.8,3.1,2.6
80,2,3,0.36033333333333334,0.30266666666666664,0.337,0.9816666666666667,0.2988666666666668,1.0921052631578956,2.45,3.2,3.0
81,0,3,0.42166666666666663,0.329,0.24933333333333332,0.9866666666666667,0.2728333333333335,0.8815789473684219,2.35,2.88,3.6
82,0,3,0.445,0.299,0.256,0.988,0.3006,1.236842105263158,2.15,3.25,3.6
83,0,3,0.5235374149659865,0.2518367346938775,0.22462585034013605,0.9692517006802721,0.3498095238095238,1.736842105263158,1.91,3.6,3.75
84,1,3,0.25466666666666665,0.3,0.44533333333333336,0.9906666666666667,0.5246666666666666,2.6842105263157894,3.9,3.4,2.0
85,2,3,0.19366666666666665,0.277,0.5293333333333333,0.9066666666666667,0.38876666666666665,1.7289473684210526,5.25,3.5,1.73
86,2,3,0.3786666666666667,0.3,0.3213333333333333,0.948,0.3766333333333335,1.6447368421052642,2.45,3.1,3.1
87,0,3,0.7203333333333334,0.18733333333333332,0.09233333333333332,0.9550000000000001,0.27536666666666665,1.631578947368421,1.4,4.33,9.0
88,0,3,0.262,0.3133333333333333,0.4246666666666667,0.9846666666666667,0.4454460244383597,2.088961800349299,3.3,3.1,2.3
89,1,3,0.23,0.25,0.52,1.0,0.492,2.736842105263158,4.33,3.75,1.8
90,0,3,0.3499999999999999,0.31,0.34,0.98,0.4690493544328411,2.1957676260435015,2.88,3.1,2.63
91,1,3,0.22833333333333336,0.2876666666666667,0.484,0.9319999999999999,0.5180284000840006,2.5204700356477234,5.5,3.5,1.7
92,0,3,0.6083333333333334,0.22866666666666666,0.163,0.9576666666666667,0.31936666666666663,1.8421052631578947,1.67,3.9,4.75
93,2,3,0.3516666666666666,0.256,0.39233333333333337,0.9873333333333333,0.3968666666666667,1.9473684210526316,2.6,3.8,2.45
94,0,3,0.8196666666666667,0.12666666666666668,0.05366666666666667,0.95,0.23713333333333336,1.368421052631579,1.17,7.5,13.0
95,0,3,0.6062052052052053,0.20773506840173506,0.18605972639305976,0.9821878545211878,0.31286156156156153,1.8947368421052633,1.57,4.5,5.0
96,0,3,0.657,0.18733333333333335,0.15566666666666665,0.9966666666666667,0.2882,1.7894736842105263,1.48,4.75,5.75
97,0,3,0.4166666666666667,0.2833333333333334,0.3,0.9333333333333333,0.42142365722077346,1.4890232118811804,2.5,3.3,2.75
98,2,3,0.25,0.3,0.45,1.0,0.410639129996048,2.007769638570144,3.4,3.2,2.25
99,2,3,0.5166666666666667,0.23666666666666666,0.24666666666666667,0.99,0.3463333333333333,1.2105263157894737,1.91,3.75,3.75
100,2,3,0.3166666666666667,0.289,0.39433333333333337,0.9500000000000001,0.3789934046724871,1.49572211302126,3.3,3.4,2.15
101,2,3,0.12,0.17666666666666667,0.7033333333333333,0.9866666666666667,0.27266666666666667,1.6842105263157894,8.5,5.25,1.33
102,0,3,0.7252252252252251,0.15339506172839504,0.12137971304637972,0.9421171171171171,0.2772747747747748,1.736842105263158,1.4,5.25,7.0
103,2,3,0.12,0.1416666666666667,0.7383333333333333,0.9966666666666667,0.27066666666666667,2.0473684210526315,9.0,6.0,1.29
104,1,3,0.24471744471744472,0.25477598810932145,0.5005065671732338,0.9975187308520642,0.3701631323156613,2.0255460317090903,3.6,3.9,1.91
105,0,3,0.31743810477143813,0.2860954287620954,0.39646646646646655,0.9932379045712378,0.42023699456013874,1.4944224904715215,3.1,3.3,2.3
106,0,3,0.3443333333333333,0.28200000000000003,0.37366666666666665,0.9796666666666667,0.4650430359581933,2.0209769648674873,2.8,3.4,2.45
107,0,3,0.6783333333333333,0.18333333333333335,0.13833333333333334,0.9866666666666667,0.13266666666666668,0.9473684210526316,1.4,4.75,6.5
108,0,3,0.6575508842175509,0.18773273273273272,0.15471638304971638,0.9646006006006006,0.2975994661327994,1.8421052631578947,1.42,5.25,6.25
109,0,3,0.407,0.2876666666666667,0.3053333333333333,0.966,0.3598999999999999,1.486842105263157,2.6,3.3,2.7
110,1,3,0.45133333333333336,0.26866666666666666,0.28,0.9976666666666667,0.37016666666666664,1.8421052631578947,2.15,3.5,3.2
111,1,3,0.25,0.3,0.45,1.0,0.43700192767356594,1.9729953072974573,3.2,3.5,2.2
112,2,3,0.25833333333333336,0.3,0.44166666666666665,0.9833333333333333,0.37833333333333335,1.736842105263158,3.25,3.2,2.3
113,0,3,0.5813894455577823,0.24316432865731463,0.17544622578490313,0.9928924515698063,0.3195764863059452,1.9473684210526316,1.73,4.0,4.5
114,0,3,0.33478478478478474,0.2874287620954288,0.3777864531197865,0.9790016683350017,0.46561152277917595,2.1923177143944668,3.1,3.3,2.3
115,0,3,0.37333333333333335,0.315,0.3116666666666667,0.9766666666666667,0.40766666666666673,1.5263157894736843,2.55,3.0,3.0
116,2,3,0.19000000000000003,0.3173333333333333,0.49266666666666675,0.95,0.5179333333333334,2.947368421052632,5.25,3.2,1.83
117,1,3,0.285,0.31266666666666665,0.4023333333333334,0.9973333333333333,0.3895441193269137,1.8399549475595416,3.2,3.0,2.4
118,1,3,0.19499999999999998,0.27,0.535,0.9726666666666667,0.4942,2.8421052631578947,4.75,3.5,1.77
119,0,3,0.6353333333333334,0.2233333333333333,0.14133333333333334,0.9706666666666667,0.30466666666666664,1.8421052631578947,1.52,3.9,6.5
120,2,3,0.7633333333333333,0.14933333333333332,0.08733333333333333,0.976,0.2518666666666667,1.8421052631578947,1.24,6.0,10.0
121,2,3,0.6253333333333333,0.19533333333333336,0.17933333333333334,0.995,0.30136666666666667,1.2105263157894737,1.62,4.0,5.0
122,0,3,0.42333333333333334,0.2773333333333334,0.2993333333333333,0.994,0.3824666666666667,1.9473684210526316,2.38,3.4,3.0
123,2,3,0.44333333333333336,0.27499999999999997,0.2816666666666667,0.9733333333333334,0.38066666666666665,1.9473684210526316,2.15,3.6,3.2
124,1,3,0.15,0.20000000000000004,0.65,1.0,0.43999999999999995,2.8947368421052633,6.75,5.25,1.4
125,0,3,0.2832832832832833,0.24724724724724725,0.4694694694694695,1.0,0.47047482961739184,2.037540256385408,3.6,3.6,2.0
126,1,3,0.5211721721721722,0.28576476476476476,0.19306306306306306,0.9898038038038038,0.23208998998998984,0.88157894736842,1.9,3.3,4.5
127,0,3,0.47466666666666674,0.254,0.27133333333333337,0.9646666666666667,0.33323333333333316,1.1710526315789465,2.15,3.6,3.1
128,0,3,0.6873333333333335,0.19166666666666665,0.121,0.9913333333333334,0.2776666666666666,1.9473684210526316,1.36,5.0,8.5
129,2,3,0.1943564356435644,0.20597359735973597,0.5996699669966996,0.9980528052805281,0.33321617161716177,1.9394736842105262,5.0,4.5,1.57
130,2,3,0.3426666666666667,0.271,0.38633333333333336,0.9773333333333334,0.46051060271633637,1.4409244859451669,3.1,3.5,2.2
131,0,3,0.4691541541541541,0.2754260927594261,0.2554197530864198,0.9857344010677345,0.36661801801801797,1.9473684210526316,2.0,3.4,3.75
132,0,3,0.7185862529195862,0.17338071404738073,0.10803303303303302,0.9488274941608275,0.27791725058391725,1.7894736842105263,1.36,5.0,8.5
133,1,3,0.45,0.25,0.3,1.0,0.37346019031320565,1.5493837248950553,2.7,3.1,2.8
134,1,3,0.19672872872872874,0.23374474474474474,0.5695265265265265,0.936,0.47099964266444994,2.495647302535491,4.2,3.75,1.83
135,0,3,0.4183333333333333,0.2763333333333334,0.3053333333333333,0.9893333333333333,0.23586666666666672,0.5263157894736843,2.35,3.5,2.9
136,0,3,0.725,0.149,0.126,1.0,0.26,1.7894736842105263,1.4,4.75,7.5
137,1,3,0.586,0.247,0.167,1.0,0.3156,1.631578947368421,1.67,3.6,5.5
138,1,3,0.471608040201005,0.2675544388609715,0.2608375209380234,0.9750418760469012,0.36134422110552755,1.8447368421052626,1.91,3.6,3.75
139,2,3,0.3383333333333334,0.29,0.37166666666666665,0.9766666666666667,0.4593118936848051,2.2345939111150748,2.88,3.4,2.45
140,0,3,0.6288625291958625,0.22474774774774775,0.14638972305638973,0.9557250583917251,0.3117374708041375,1.5263157894736843,1.53,4.2,6.25
141,2,3,0.6252085418752086,0.2283983983983984,0.14639305972639305,0.9420053386720053,0.31731498164831495,1.736842105263158,1.6,3.75,6.5
142,0,3,0.5083333333333333,0.3336666666666667,0.158,0.964,0.3574666666666667,1.2105263157894737,2.0,2.88,4.75
143,2,3,0.25,0.3,0.45,1.0,0.52,2.3684210526315788,4.33,3.2,1.95
144,0,3,0.4166666666666667,0.2916666666666667,0.2916666666666667,0.9333333333333333,0.34925410843544225,1.4815770971719546,2.7,2.88,2.8
145,0,3,0.36333333333333334,0.275,0.36166666666666664,0.9546666666666667,0.5216061017498855,2.5310348303793533,2.63,3.5,2.63
146,2,3,0.15,0.2066666666666667,0.6433333333333334,0.9866666666666667,0.44666666666666666,2.7894736842105265,5.0,4.5,1.57
147,2,3,0.18166666666666664,0.22666666666666666,0.5916666666666667,0.9866666666666667,0.4673333333333334,2.4210526315789473,5.5,4.2,1.57
148,0,3,0.9209999999999999,0.07066666666666667,0.008333333333333333,0.9933333333333333,0.18360000000000004,1.6842105263157894,1.06,12.0,23.0
149,0,3,0.43252414252414256,0.29956543456543455,0.26791042291042294,0.9947149517149517,0.34107585747585756,1.2236842105263168,2.2,3.1,3.5
150,0,3,0.6243333333333333,0.21333333333333335,0.16233333333333333,0.923,0.3233666666666667,1.2105263157894737,1.75,3.75,4.5
151,2,3,0.42133333333333334,0.26066666666666666,0.318,0.958,0.3940666666666667,1.7894736842105263,2.35,3.8,2.8
152,1,3,0.2833333333333333,0.25666666666666665,0.46,0.9833333333333334,0.42268273693199243,1.7129726321781953,3.7,3.5,1.95
153,0,3,0.3416666666666666,0.3193333333333333,0.339,0.9966666666666667,0.45856089049106663,2.242218802104187,2.8,2.9,2.8
154,0,3,0.7416666666666667,0.1376666666666667,0.12066666666666666,0.9746666666666667,0.26093333333333335,1.3157894736842106,1.36,5.25,7.5
155,1,3,0.5656666666666667,0.2383333333333333,0.19600000000000004,0.9766666666666667,0.3307333333333333,1.7894736842105263,1.7,3.8,5.0
156,2,3,0.12,0.17499999999999996,0.705,1.0,0.41800000000000004,2.526315789473684,9.0,5.75,1.3
157,2,3,0.37666666666666665,0.274,0.34933333333333333,0.9856666666666667,0.45487227444365597,2.1836982038933788,2.63,3.4,2.6
158,0,3,0.2383333333333333,0.2853333333333333,0.47633333333333333,0.969,0.5187666666666667,2.947368421052632,4.2,3.4,1.9
159,0,3,0.5318181818181819,0.2542087542087542,0.21397306397306395,0.9712794612794613,0.34588888888888886,1.7894736842105263,1.85,3.7,4.2
160,1,3,0.441,0.27,0.289,0.9786666666666667,0.22999999999999998,0.5789473684210527,2.25,3.4,3.2
161,0,3,0.711123580494322,0.16445023380093518,0.12442618570474283,0.9702471609886439,0.274476419505678,1.736842105263158,1.36,5.5,7.0
162,0,3,0.31666666666666665,0.3333333333333333,0.35000000000000003,0.8666666666666667,0.475172333957421,1.5362366123477194,2.55,3.3,2.8
163,0,3,0.69345702679036,0.20559120559120558,0.10095176761843427,0.9677313010646345,0.13229779896446567,0.8947368421052632,1.4,4.5,8.5
164,2,3,0.3433333333333333,0.313,0.34366666666666673,0.9966666666666667,0.4209720469160907,1.9443282659903127,2.88,3.0,2.7
165,0,3,0.6192747837658018,0.21419161676646706,0.1665335994677312,0.9527411842980705,0.3164677312042581,1.6842105263157894,1.62,4.2,4.75
166,0,3,0.5444309764309764,0.26991919191919195,0.18564983164983165,0.9735117845117846,0.3401740740740741,1.9473684210526316,1.75,3.6,4.8
167,2,3,0.46177777777777784,0.2389292929292929,0.29929292929292933,0.9892929292929293,0.36850101010101005,1.7894736842105263,2.1,3.9,3.0
168,0,3,0.45566666666666666,0.266,0.2783333333333334,0.9886666666666667,0.2961333333333333,1.236842105263158,2.1,3.5,3.3
169,0,3,0.5331515151515153,0.2635420875420876,0.20330639730639732,0.9794882154882155,0.34289292929292925,1.368421052631579,1.83,3.7,4.2
170,2,3,0.7173333333333334,0.19466666666666668,0.08800000000000001,0.9346666666666666,0.2826666666666666,1.263157894736842,1.53,4.1,6.5
171,0,3,0.45,0.3133333333333333,0.23666666666666666,0.9933333333333333,0.33449999999999996,1.2763157894736838,2.25,3.1,3.5
172,1,3,0.6456666666666667,0.22766666666666668,0.12666666666666668,0.975,0.29923333333333335,1.5789473684210527,1.7,3.5,5.5
173,1,3,0.385,0.3033333333333333,0.3116666666666667,0.9866666666666667,0.48115155226435635,2.2778524536922005,2.6,3.0,3.0
174,2,3,0.33466666666666667,0.33266666666666667,0.33266666666666667,0.9806666666666667,0.419376837852475,1.772430381004804,2.8,2.88,2.8
175,0,3,0.5516960587842351,0.23147762191048762,0.2168263193052772,0.9710140280561123,0.3380173680694723,1.8947368421052633,1.8,3.9,4.0
176,0,3,0.7113333333333335,0.19533333333333336,0.09333333333333334,0.9686666666666667,0.2748666666666666,1.631578947368421,1.48,4.5,6.5
177,0,3,0.5295420875420875,0.26282491582491585,0.20763299663299664,0.9746329966329966,0.3382932659932659,1.4763157894736838,1.95,3.5,3.9
178,0,3,0.345,0.2733333333333334,0.38166666666666665,0.9866666666666667,0.4873533886412559,2.25767756170194,3.0,3.6,2.3
179,0,3,0.44,0.31833333333333336,0.24166666666666667,0.9766666666666667,0.39289850190154596,1.8687970302208328,2.15,2.88,4.1
180,2,3,0.524,0.25333333333333335,0.22266666666666668,0.988,0.344,1.9473684210526316,1.83,3.7,4.2
181,0,3,0.7946666666666666,0.145,0.06033333333333333,0.9746666666666667,0.23973333333333335,1.7894736842105263,1.18,7.0,15.0
182,2,3,0.41333333333333333,0.3236666666666667,0.263,0.9923333333333333,0.3869666666666667,1.9473684210526316,2.35,2.9,3.4
183,0,3,0.65,0.19333333333333336,0.15666666666666665,0.9866666666666667,0.294,1.473684210526316,1.7,3.7,5.0
184,0,3,0.26166666666666666,0.32466666666666666,0.4136666666666667,0.9616666666666667,0.427888438021512,1.8439463119562784,3.5,3.1,2.25
185,0,3,0.6526666666666666,0.20566666666666666,0.14166666666666666,0.988,0.2925333333333333,1.7894736842105263,1.5,4.33,6.25
186,1,3,0.4656666666666667,0.26466666666666666,0.26966666666666667,0.9586666666666667,0.3761333333333333,1.631578947368421,2.1,3.6,3.3
187,1,3,0.27566666666666667,0.30266666666666664,0.42166666666666663,0.9866666666666667,0.35080394024379913,1.5066461513329297,3.5,3.3,2.15
188,2,3,0.2833333333333333,0.31,0.40666666666666673,0.9166666666666667,0.5146998974826875,2.2613911294167477,3.1,3.1,2.45
189,2,3,0.311,0.2926666666666667,0.39633333333333337,0.9386666666666666,0.4483583724865474,1.8355587405535916,3.1,3.5,2.25
190,0,3,0.4641551551551552,0.28309509509509506,0.25274974974974973,0.9885715715715716,0.3677664664664664,1.7894736842105263,2.1,3.25,3.6
191,1,3,0.24833333333333332,0.29433333333333334,0.4573333333333333,0.9853333333333334,0.5214666666666666,2.8421052631578947,4.1,3.5,1.91
192,0,3,0.4506666666666667,0.27366666666666667,0.27566666666666667,0.9873333333333334,0.3735333333333333,1.8947368421052633,2.2,3.5,3.2
193,0,3,0.46166666666666667,0.27,0.26833333333333337,0.9766666666666667,0.37233333333333335,1.631578947368421,1.9,4.0,3.75
194,2,3,0.19999999999999998,0.2783333333333333,0.5216666666666666,0.8533333333333334,0.5353333333333333,2.7894736842105265,5.25,4.1,1.65
195,2,3,0.35633333333333334,0.277,0.3666666666666667,0.9913333333333333,0.33093333333333336,1.1842105263157894,2.63,3.5,2.63
196,1,3,0.14,0.24333333333333332,0.6166666666666667,0.98,0.45933333333333337,2.1578947368421053,7.0,3.9,1.53
197,0,3,0.544,0.244,0.212,1.0,0.33240000000000003,1.8947368421052633,1.75,3.9,4.5
198,2,3,0.15,0.20000000000000004,0.65,1.0,0.43999999999999995,2.6842105263157894,7.5,5.25,1.36
199,2,3,0.42166666666666663,0.27133333333333337,0.307,0.9823333333333333,0.31913333333333327,1.4447368421052622,2.35,3.6,2.88
